 ,DocumentNo,LineNo,Type,No,LocationCode,PostingGroup,ShipmentDate,Description,Description2,UnitofMeasure,Quantity,UnitPrice,UnitCostLCY,VAT,LineDiscount,LineDiscountAmount,Amount,AmountIncludingVAT,AllowInvoiceDisc,GrossWeight,NetWeight,UnitsperParcel,UnitVolume,AppltoItemEntry,ShortcutDimension1Code,ShortcutDimension2Code,CustomerPriceGroup,JobNo,WorkTypeCode,ShipmentNo,ShipmentLineNo,OrderNo,OrderLineNo,BilltoCustomerNo,InvDiscountAmount,DropShipment,GenBusPostingGroup,GenProdPostingGroup,VATCalculationType,TransactionType,TransportMethod,AttachedtoLineNo,ExitPoint,Area,TransactionSpecification,TaxCategory,TaxAreaCode,TaxLiable,TaxGroupCode,VATClauseCode,VATBusPostingGroup,VATProdPostingGroup,BlanketOrderNo,BlanketOrderLineNo,VATBaseAmount,UnitCost,SystemCreatedEntry,LineAmount,VATDifference,VATIdentifier,ICPartnerRefType,ICPartnerReference,PrepaymentLine,ICPartnerCode,PostingDate,ICItemReferenceNo,PmtDiscountAmount,LineDiscountCalculation,DimensionSetID,JobTaskNo,JobContractEntryNo,DeferralCode,AllocationAccountNo,VariantCode,BinCode,QtyperUnitofMeasure,UnitofMeasureCode,QuantityBase,FAPostingDate,DepreciationBookCode,DepruntilFAPostingDate,DuplicateinDepreciationBook,UseDuplicationList,ResponsibilityCenter,ItemCategoryCode,Nonstock,PurchasingCode,ItemReferenceNo,ItemReferenceUnitofMeasure,ItemReferenceType,ItemReferenceTypeNo,ApplfromItemEntry,ReturnReasonCode,PriceCalculationMethod,AllowLineDisc,CustomerDiscGroup,Pricedescription,GSTPlaceofSupply,GSTGroupCode,GSTGroupType,HSNSACCode,GSTJurisdictionType,InvoiceType,Exempted,GSTRoundingLine,GSTOnAssessableValue,GSTAssessableValueLCY,NonGSTLine,PriceExclusiveofTax,GSTCredit,UnitPriceInclofTax,TotalUPITAmount,FOC,GSTCustomerType,ChargeGroupCode,ChargeGroupLineNo,TCSNatureofCollection,AssesseeCode,Remark,VariantName,PLNo,ModelNo,SystemCreatedAt,SystemCreatedBy,SystemId,SystemModifiedAt,SystemModifiedBy
C000106,SINV25-04511,20000,Item,FGSM00157,FG,FG-SOLAR,02-11-2026,SOLAR PANEL 540 WP MONO HALF CUT DCR,,NUMBERS,224,11880,8867.37223,0,0,0,2661120,2661120,TRUE,0,0,0,0,0,UNIT-1,,,,,DS25-04054,20000,SO25-01667,20000,C000106,0,FALSE,NATIONAL,FG-SOLAR,Normal VAT,,1,0,,,,,,FALSE,,,,,,0,2661120,8867.37223,FALSE,2661120,0,1, ,,FALSE,,2/17/2026,,0,None,888,,0,,,BRD-00190,,1,NOS,224,0001-01-01,,FALSE,,FALSE,,FG-SOLAR PANEL WB,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-05%,Goods,85414300,Intrastate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,COM,,OSWAL PUMPS,0,OSWAL540MP144,2026-02-17T12:59:59.917Z,849d181e-3d21-418b-b6bd-ab592bb57294,5f8b3776-000c-f111-8ba2-0a94ef98bfef,2026-02-17T12:59:59.917Z,849d181e-3d21-418b-b6bd-ab592bb57294
,SINV25-04512,10000, ,,,,0001-01-01,Shipment No. DS25-04055:,,,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,,,,,,,0,,0,,0,FALSE,,,Normal VAT,,1,0,,,,,,FALSE,,,,,,0,0,0,FALSE,0,0,, ,,FALSE,,2/17/2026,,0,None,0,,0,,,,,1,,0,0001-01-01,,FALSE,,FALSE,,,FALSE,,,, ,,0,, ,TRUE,,, ,,Goods,,Intrastate, ,FALSE,FALSE,FALSE,0,FALSE,FALSE, ,0,0,FALSE, ,,0,,,,,0,,2026-02-17T13:01:02.227Z,849d181e-3d21-418b-b6bd-ab592bb57294,2b18c9a0-000c-f111-8ba2-0a94ef98bfef,2026-02-17T13:01:02.227Z,849d181e-3d21-418b-b6bd-ab592bb57294
C000106,SINV25-04512,20000,Item,FGSM00157,FG,FG-SOLAR,02-11-2026,SOLAR PANEL 540 WP MONO HALF CUT DCR,,NUMBERS,224,11880,8867.37223,0,0,0,2661120,2661120,TRUE,0,0,0,0,0,UNIT-1,,,,,DS25-04055,20000,SO25-01667,20000,C000106,0,FALSE,NATIONAL,FG-SOLAR,Normal VAT,,1,0,,,,,,FALSE,,,,,,0,2661120,8867.37223,FALSE,2661120,0,1, ,,FALSE,,2/17/2026,,0,None,888,,0,,,BRD-00190,,1,NOS,224,0001-01-01,,FALSE,,FALSE,,FG-SOLAR PANEL WB,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-05%,Goods,85414300,Intrastate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,COM,,OSWAL PUMPS,0,OSWAL540MP144,2026-02-17T13:01:12.453Z,849d181e-3d21-418b-b6bd-ab592bb57294,5c18c9a0-000c-f111-8ba2-0a94ef98bfef,2026-02-17T13:01:12.453Z,849d181e-3d21-418b-b6bd-ab592bb57294
,SINV25-04513,10000, ,,FG,,0001-01-01,Shipment No. DS25-04051:,,,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,,,,,,,0,,0,,0,FALSE,,,Normal VAT,,,0,,,,,,FALSE,,,,,,0,0,0,FALSE,0,0,, ,,FALSE,,2/17/2026,,0,None,0,,0,,,,,1,,0,0001-01-01,,FALSE,,FALSE,,,FALSE,,,, ,,0,, ,TRUE,,, ,,Goods,,Intrastate, ,FALSE,FALSE,FALSE,0,FALSE,FALSE, ,0,0,FALSE, ,,0,,,,,0,,2026-02-17T13:14:29.113Z,c03c46cd-851c-41b8-9643-42f2ad872e2b,5ce66267-020c-f111-8ba2-0a94ef98bfef,2026-02-17T13:14:29.113Z,c03c46cd-851c-41b8-9643-42f2ad872e2b
C000420,SINV25-04513,20000,Item,FGSM00008,FG,FG-SOLAR,2/17/2026,SOLAR PANEL 550 WP MONO HALF CUT NON DCR BIFACIAL GLASS TO BACK SHEET,,NUMBERS,280,6545,5015.7816,0,0,0,1832600,1832600,TRUE,0,0,0,0,0,UNIT-1,,,,,DS25-04051,10000,SO25-01697,10000,C000420,0,FALSE,NATIONAL,FG-SOLAR,Normal VAT,,,0,,,,,,FALSE,,,,,,0,1832600,5015.7816,FALSE,1832600,0,1, ,,FALSE,,2/17/2026,,0,None,888,,0,,,BRD-00059,,1,NOS,280,0001-01-01,,FALSE,,FALSE,,FG-SOLAR PANEL TB,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-05%,Goods,85414300,Interstate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,IND,,OSWAL,0,OSWAL550MPN144TB,2026-02-17T13:14:41.887Z,c03c46cd-851c-41b8-9643-42f2ad872e2b,89e66267-020c-f111-8ba2-0a94ef98bfef,2026-02-17T13:14:41.887Z,c03c46cd-851c-41b8-9643-42f2ad872e2b
,SINV25-04514,10000, ,,FG,,0001-01-01,Shipment No. DS25-04049:,,,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,,,,,,,0,,0,,0,FALSE,,,Normal VAT,,,0,,,,,,FALSE,,,,,,0,0,0,FALSE,0,0,, ,,FALSE,,2/17/2026,,0,None,0,,0,,,,,1,,0,0001-01-01,,FALSE,,FALSE,,,FALSE,,,, ,,0,, ,TRUE,,, ,,Goods,,Intrastate, ,FALSE,FALSE,FALSE,0,FALSE,FALSE, ,0,0,FALSE, ,,0,,,,,0,,2026-02-17T13:20:58.843Z,c03c46cd-851c-41b8-9643-42f2ad872e2b,d6dad21f-030c-f111-8ba2-0a94ef98bfef,2026-02-17T13:20:58.843Z,c03c46cd-851c-41b8-9643-42f2ad872e2b
C000561,SINV25-04514,20000,Item,FGSM00008,FG,FG-SOLAR,2/17/2026,SOLAR PANEL 550 WP MONO HALF CUT NON DCR BIFACIAL GLASS TO BACK SHEET,,NUMBERS,280,6545,5015.7816,0,0,0,1832600,1832600,TRUE,0,0,0,0,0,UNIT-1,,,,,DS25-04049,10000,SO25-01698,10000,C000561,0,FALSE,NATIONAL,FG-SOLAR,Normal VAT,,,0,,,,,,FALSE,,,,,,0,1832600,5015.7816,FALSE,1832600,0,1, ,,FALSE,,2/17/2026,,0,None,888,,0,,,BRD-00059,,1,NOS,280,0001-01-01,,FALSE,,FALSE,,FG-SOLAR PANEL TB,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-05%,Goods,85414300,Interstate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,IND,,OSWAL,0,OSWAL550MPN144TB,2026-02-17T13:21:15.687Z,c03c46cd-851c-41b8-9643-42f2ad872e2b,03dbd21f-030c-f111-8ba2-0a94ef98bfef,2026-02-17T13:21:15.687Z,c03c46cd-851c-41b8-9643-42f2ad872e2b
,SINV25-04515,10000, ,,FG,,0001-01-01,Shipment No. DS25-04050:,,,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,,,,,,,0,,0,,0,FALSE,,,Normal VAT,,,0,,,,,,FALSE,,,,,,0,0,0,FALSE,0,0,, ,,FALSE,,2/17/2026,,0,None,0,,0,,,,,1,,0,0001-01-01,,FALSE,,FALSE,,,FALSE,,,, ,,0,, ,TRUE,,, ,,Goods,,Intrastate, ,FALSE,FALSE,FALSE,0,FALSE,FALSE, ,0,0,FALSE, ,,0,,,,,0,,2026-02-17T13:24:40.267Z,c03c46cd-851c-41b8-9643-42f2ad872e2b,397ac5b9-030c-f111-8ba2-0a94ef98bfef,2026-02-17T13:24:40.267Z,c03c46cd-851c-41b8-9643-42f2ad872e2b
C000561,SINV25-04515,20000,Item,FGSM00008,FG,FG-SOLAR,2/17/2026,SOLAR PANEL 550 WP MONO HALF CUT NON DCR BIFACIAL GLASS TO BACK SHEET,,NUMBERS,280,6545,5015.7816,0,0,0,1832600,1832600,TRUE,0,0,0,0,0,UNIT-1,,,,,DS25-04050,10000,SO25-01698,10000,C000561,0,FALSE,NATIONAL,FG-SOLAR,Normal VAT,,,0,,,,,,FALSE,,,,,,0,1832600,5015.7816,FALSE,1832600,0,1, ,,FALSE,,2/17/2026,,0,None,888,,0,,,BRD-00059,,1,NOS,280,0001-01-01,,FALSE,,FALSE,,FG-SOLAR PANEL TB,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-05%,Goods,85414300,Interstate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,IND,,OSWAL,0,OSWAL550MPN144TB,2026-02-17T13:24:52.46Z,c03c46cd-851c-41b8-9643-42f2ad872e2b,667ac5b9-030c-f111-8ba2-0a94ef98bfef,2026-02-17T13:24:52.46Z,c03c46cd-851c-41b8-9643-42f2ad872e2b
,SINV25-04516,10000, ,,,,0001-01-01,Shipment No. DS25-04056:,,,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,,,,,,,0,,0,,0,FALSE,,,Normal VAT,,,0,,,,,,FALSE,,,,,,0,0,0,FALSE,0,0,, ,,FALSE,,2/17/2026,,0,None,0,,0,,,,,1,,0,0001-01-01,,FALSE,,FALSE,,,FALSE,,,, ,,0,, ,TRUE,,, ,,Goods,,Intrastate, ,FALSE,FALSE,FALSE,0,FALSE,FALSE, ,0,0,FALSE, ,,0,,,,,0,,2026-02-17T13:28:43.983Z,6e854f8f-3ea4-4432-abf2-24b814b56c61,ff582c8c-040c-f111-8ba2-0a94ef98bfef,2026-02-17T13:28:43.983Z,6e854f8f-3ea4-4432-abf2-24b814b56c61
C000106,SINV25-04516,20000,Item,FGSM00157,FG,FG-SOLAR,02-11-2026,SOLAR PANEL 540 WP MONO HALF CUT DCR,,NUMBERS,224,11880,8867.37223,0,0,0,2661120,2661120,TRUE,0,0,0,0,0,UNIT-1,,,,,DS25-04056,20000,SO25-01667,20000,C000106,0,FALSE,NATIONAL,FG-SOLAR,Normal VAT,,,0,,,,,,FALSE,,,,,,0,2661120,8867.37223,FALSE,2661120,0,1, ,,FALSE,,2/17/2026,,0,None,888,,0,,,BRD-00190,,1,NOS,224,0001-01-01,,FALSE,,FALSE,,FG-SOLAR PANEL WB,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-05%,Goods,85414300,Intrastate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,COM,,OSWAL PUMPS,0,OSWAL540MP144,2026-02-17T13:28:54.173Z,6e854f8f-3ea4-4432-abf2-24b814b56c61,30592c8c-040c-f111-8ba2-0a94ef98bfef,2026-02-17T13:28:54.173Z,6e854f8f-3ea4-4432-abf2-24b814b56c61
,SINV25-04517,10000, ,,,,0001-01-01,Shipment No. DS25-04057:,,,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,,,,,,,0,,0,,0,FALSE,,,Normal VAT,,,0,,,,,,FALSE,,,,,,0,0,0,FALSE,0,0,, ,,FALSE,,2/17/2026,,0,None,0,,0,,,,,1,,0,0001-01-01,,FALSE,,FALSE,,,FALSE,,,, ,,0,, ,TRUE,,, ,,Goods,,Intrastate, ,FALSE,FALSE,FALSE,0,FALSE,FALSE, ,0,0,FALSE, ,,0,,,,,0,,2026-02-17T13:30:17.087Z,6e854f8f-3ea4-4432-abf2-24b814b56c61,a42ed8c0-040c-f111-8ba2-0a94ef98bfef,2026-02-17T13:30:17.087Z,6e854f8f-3ea4-4432-abf2-24b814b56c61
C000106,SINV25-04517,20000,Item,FGSM00157,FG,FG-SOLAR,02-11-2026,SOLAR PANEL 540 WP MONO HALF CUT DCR,,NUMBERS,224,11880,8867.37223,0,0,0,2661120,2661120,TRUE,0,0,0,0,0,UNIT-1,,,,,DS25-04057,20000,SO25-01667,20000,C000106,0,FALSE,NATIONAL,FG-SOLAR,Normal VAT,,,0,,,,,,FALSE,,,,,,0,2661120,8867.37223,FALSE,2661120,0,1, ,,FALSE,,2/17/2026,,0,None,888,,0,,,BRD-00190,,1,NOS,224,0001-01-01,,FALSE,,FALSE,,FG-SOLAR PANEL WB,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-05%,Goods,85414300,Intrastate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,COM,,OSWAL PUMPS,0,OSWAL540MP144,2026-02-17T13:30:27.31Z,6e854f8f-3ea4-4432-abf2-24b814b56c61,d52ed8c0-040c-f111-8ba2-0a94ef98bfef,2026-02-17T13:30:27.31Z,6e854f8f-3ea4-4432-abf2-24b814b56c61
,SINV25-04518,10000, ,,,,0001-01-01,Shipment No. DS25-04058:,,,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,,,,,,,0,,0,,0,FALSE,,,Normal VAT,,,0,,,,,,FALSE,,,,,,0,0,0,FALSE,0,0,, ,,FALSE,,2/17/2026,,0,None,0,,0,,,,,1,,0,0001-01-01,,FALSE,,FALSE,,,FALSE,,,, ,,0,, ,TRUE,,, ,,Goods,,Intrastate, ,FALSE,FALSE,FALSE,0,FALSE,FALSE, ,0,0,FALSE, ,,0,,,,,0,,2026-02-17T13:31:22.593Z,6e854f8f-3ea4-4432-abf2-24b814b56c61,04a124ed-040c-f111-8ba2-0a94ef98bfef,2026-02-17T13:31:22.593Z,6e854f8f-3ea4-4432-abf2-24b814b56c61
C000106,SINV25-04518,20000,Item,FGSM00157,FG,FG-SOLAR,02-11-2026,SOLAR PANEL 540 WP MONO HALF CUT DCR,,NUMBERS,224,11880,8867.37223,0,0,0,2661120,2661120,TRUE,0,0,0,0,0,UNIT-1,,,,,DS25-04058,20000,SO25-01667,20000,C000106,0,FALSE,NATIONAL,FG-SOLAR,Normal VAT,,,0,,,,,,FALSE,,,,,,0,2661120,8867.37223,FALSE,2661120,0,1, ,,FALSE,,2/17/2026,,0,None,888,,0,,,BRD-00190,,1,NOS,224,0001-01-01,,FALSE,,FALSE,,FG-SOLAR PANEL WB,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-05%,Goods,85414300,Intrastate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,COM,,OSWAL PUMPS,0,OSWAL540MP144,2026-02-17T13:31:32.613Z,6e854f8f-3ea4-4432-abf2-24b814b56c61,36a124ed-040c-f111-8ba2-0a94ef98bfef,2026-02-17T13:31:32.613Z,6e854f8f-3ea4-4432-abf2-24b814b56c61
,SINV25-04519,10000, ,,,,0001-01-01,Shipment No. DS25-04059:,,,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,,,,,,,0,,0,,0,FALSE,,,Normal VAT,,,0,,,,,,FALSE,,,,,,0,0,0,FALSE,0,0,, ,,FALSE,,2/17/2026,,0,None,0,,0,,,,,1,,0,0001-01-01,,FALSE,,FALSE,,,FALSE,,,, ,,0,, ,TRUE,,, ,,Goods,,Intrastate, ,FALSE,FALSE,FALSE,0,FALSE,FALSE, ,0,0,FALSE, ,,0,,,,,0,,2026-02-17T13:35:53.603Z,6e854f8f-3ea4-4432-abf2-24b814b56c61,9305e07a-050c-f111-8ba2-0a94ef98bfef,2026-02-17T13:35:53.603Z,6e854f8f-3ea4-4432-abf2-24b814b56c61
C000106,SINV25-04519,20000,Item,FGSM00013,FG,FG-SOLAR,02-11-2026,SOLAR PANEL 520 WP MONO HALF CUT NON DCR,,NUMBERS,224,6240,5319.32822,0,0,0,1397760,1397760,TRUE,0,0,0,0,0,UNIT-1,,,,,DS25-04059,10000,SO25-01665,10000,C000106,0,FALSE,NATIONAL,FG-SOLAR,Normal VAT,,,0,,,,,,FALSE,,,,,,0,1397760,5319.32822,FALSE,1397760,0,1, ,,FALSE,,2/17/2026,,0,None,888,,0,,,BRD-00190,,1,NOS,224,0001-01-01,,FALSE,,FALSE,,FG-SOLAR PANEL WB,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-05%,Goods,85414300,Intrastate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,COM,,OSWAL PUMPS,0,OSWAL520MPN144,2026-02-17T13:36:04.017Z,6e854f8f-3ea4-4432-abf2-24b814b56c61,c405e07a-050c-f111-8ba2-0a94ef98bfef,2026-02-17T13:36:04.017Z,6e854f8f-3ea4-4432-abf2-24b814b56c61
,SINV25-04520,10000, ,,,,0001-01-01,Shipment No. DS25-04060:,,,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,,,,,,,0,,0,,0,FALSE,,,Normal VAT,,,0,,,,,,FALSE,,,,,,0,0,0,FALSE,0,0,, ,,FALSE,,2/17/2026,,0,None,0,,0,,,,,1,,0,0001-01-01,,FALSE,,FALSE,,,FALSE,,,, ,,0,, ,TRUE,,, ,,Goods,,Intrastate, ,FALSE,FALSE,FALSE,0,FALSE,FALSE, ,0,0,FALSE, ,,0,,,,,0,,2026-02-17T13:37:43.703Z,6e854f8f-3ea4-4432-abf2-24b814b56c61,cb4775cb-050c-f111-8ba2-0a94ef98bfef,2026-02-17T13:37:43.703Z,6e854f8f-3ea4-4432-abf2-24b814b56c61
C000106,SINV25-04520,20000,Item,FGSM00013,FG,FG-SOLAR,02-11-2026,SOLAR PANEL 520 WP MONO HALF CUT NON DCR,,NUMBERS,90,6240,5319.32822,0,0,0,561600,561600,TRUE,0,0,0,0,0,UNIT-1,,,,,DS25-04060,10000,SO25-01665,10000,C000106,0,FALSE,NATIONAL,FG-SOLAR,Normal VAT,,,0,,,,,,FALSE,,,,,,0,561600,5319.32822,FALSE,561600,0,1, ,,FALSE,,2/17/2026,,0,None,888,,0,,,BRD-00190,,1,NOS,90,0001-01-01,,FALSE,,FALSE,,FG-SOLAR PANEL WB,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-05%,Goods,85414300,Intrastate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,COM,,OSWAL PUMPS,0,OSWAL520MPN144,2026-02-17T13:37:48.06Z,6e854f8f-3ea4-4432-abf2-24b814b56c61,fc4775cb-050c-f111-8ba2-0a94ef98bfef,2026-02-17T13:37:48.06Z,6e854f8f-3ea4-4432-abf2-24b814b56c61
C000514,SINV25-04521,10000,Item,FACIT00081,SCRAP,SCRAP,2/18/2026,WOODEN SCRAP,,KILOGRAMS,5100,7.5,500,0,0,0,38250,38250,TRUE,0,0,0,0,0,UNIT-1,,,,,,0,,0,C000514,0,FALSE,NATIONAL,SCRAP,Normal VAT,,1,0,,,,,,FALSE,,,,,,0,38250,500,FALSE,38250,0,1, ,,FALSE,,2/18/2026,,0,None,888,,0,,,GENERAL,,1,KGS,5100,0001-01-01,,FALSE,,FALSE,,FACTRY-ITM,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-05%,Goods,44014000,Intrastate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,SCRAP,IND,,GENERAL,0,,2026-02-18T06:13:04.453Z,6e854f8f-3ea4-4432-abf2-24b814b56c61,43128d69-900c-f111-8ba2-0a94ef98bfef,2026-02-18T06:13:04.453Z,6e854f8f-3ea4-4432-abf2-24b814b56c61
,SINV25-04522,10000, ,,,,0001-01-01,Shipment No. DS25-04061:,,,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,,,,,,,0,,0,,0,FALSE,,,Normal VAT,,,0,,,,,,FALSE,,,,,,0,0,0,FALSE,0,0,, ,,FALSE,,2/18/2026,,0,None,0,,0,,,,,1,,0,0001-01-01,,FALSE,,FALSE,,,FALSE,,,, ,,0,, ,TRUE,,, ,,Goods,,Intrastate, ,FALSE,FALSE,FALSE,0,FALSE,FALSE, ,0,0,FALSE, ,,0,,,,,0,,2026-02-18T07:01:20.95Z,6e854f8f-3ea4-4432-abf2-24b814b56c61,51f9f399-970c-f111-8ba2-0a94ef98bfef,2026-02-18T07:01:20.95Z,6e854f8f-3ea4-4432-abf2-24b814b56c61
C000106,SINV25-04522,20000,Item,FGSM00157,FG,FG-SOLAR,02-11-2026,SOLAR PANEL 540 WP MONO HALF CUT DCR,,NUMBERS,224,11880,8867.37223,0,0,0,2661120,2661120,TRUE,0,0,0,0,0,UNIT-1,,,,,DS25-04061,20000,SO25-01667,20000,C000106,0,FALSE,NATIONAL,FG-SOLAR,Normal VAT,,,0,,,,,,FALSE,,,,,,0,2661120,8867.37223,FALSE,2661120,0,1, ,,FALSE,,2/18/2026,,0,None,888,,0,,,BRD-00190,,1,NOS,224,0001-01-01,,FALSE,,FALSE,,FG-SOLAR PANEL WB,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-05%,Goods,85414300,Intrastate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,COM,,OSWAL PUMPS,0,OSWAL540MP144,2026-02-18T07:01:33.167Z,6e854f8f-3ea4-4432-abf2-24b814b56c61,84f9f399-970c-f111-8ba2-0a94ef98bfef,2026-02-18T07:01:33.167Z,6e854f8f-3ea4-4432-abf2-24b814b56c61
,SINV25-04523,10000, ,,,,0001-01-01,Shipment No. DS25-04062:,,,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,,,,,,,0,,0,,0,FALSE,,,Normal VAT,,,0,,,,,,FALSE,,,,,,0,0,0,FALSE,0,0,, ,,FALSE,,2/18/2026,,0,None,0,,0,,,,,1,,0,0001-01-01,,FALSE,,FALSE,,,FALSE,,,, ,,0,, ,TRUE,,, ,,Goods,,Intrastate, ,FALSE,FALSE,FALSE,0,FALSE,FALSE, ,0,0,FALSE, ,,0,,,,,0,,2026-02-18T07:04:40.353Z,6e854f8f-3ea4-4432-abf2-24b814b56c61,24c18e0a-980c-f111-8ba2-0a94ef98bfef,2026-02-18T07:04:40.353Z,6e854f8f-3ea4-4432-abf2-24b814b56c61
C000106,SINV25-04523,20000,Item,FGSM00157,FG,FG-SOLAR,02-11-2026,SOLAR PANEL 540 WP MONO HALF CUT DCR,,NUMBERS,224,11880,8867.37223,0,0,0,2661120,2661120,TRUE,0,0,0,0,0,UNIT-1,,,,,DS25-04062,20000,SO25-01667,20000,C000106,0,FALSE,NATIONAL,FG-SOLAR,Normal VAT,,,0,,,,,,FALSE,,,,,,0,2661120,8867.37223,FALSE,2661120,0,1, ,,FALSE,,2/18/2026,,0,None,888,,0,,,BRD-00190,,1,NOS,224,0001-01-01,,FALSE,,FALSE,,FG-SOLAR PANEL WB,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-05%,Goods,85414300,Intrastate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,COM,,OSWAL PUMPS,0,OSWAL540MP144,2026-02-18T07:04:51.583Z,6e854f8f-3ea4-4432-abf2-24b814b56c61,55c18e0a-980c-f111-8ba2-0a94ef98bfef,2026-02-18T07:04:51.583Z,6e854f8f-3ea4-4432-abf2-24b814b56c61
,SINV25-04524,10000, ,,,,0001-01-01,Shipment No. DS25-04063:,,,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,,,,,,,0,,0,,0,FALSE,,,Normal VAT,,1,0,,,,,,FALSE,,,,,,0,0,0,FALSE,0,0,, ,,FALSE,,2/18/2026,,0,None,0,,0,,,,,1,,0,0001-01-01,,FALSE,,FALSE,,,FALSE,,,, ,,0,, ,TRUE,,, ,,Goods,,Intrastate, ,FALSE,FALSE,FALSE,0,FALSE,FALSE, ,0,0,FALSE, ,,0,,,,,0,,2026-02-18T07:05:51.76Z,6e854f8f-3ea4-4432-abf2-24b814b56c61,0482122e-980c-f111-8ba2-0a94ef98bfef,2026-02-18T07:05:51.76Z,6e854f8f-3ea4-4432-abf2-24b814b56c61
C000106,SINV25-04524,20000,Item,FGSM00157,FG,FG-SOLAR,02-11-2026,SOLAR PANEL 540 WP MONO HALF CUT DCR,,NUMBERS,224,11880,8867.37223,0,0,0,2661120,2661120,TRUE,0,0,0,0,0,UNIT-1,,,,,DS25-04063,20000,SO25-01667,20000,C000106,0,FALSE,NATIONAL,FG-SOLAR,Normal VAT,,1,0,,,,,,FALSE,,,,,,0,2661120,8867.37223,FALSE,2661120,0,1, ,,FALSE,,2/18/2026,,0,None,888,,0,,,BRD-00190,,1,NOS,224,0001-01-01,,FALSE,,FALSE,,FG-SOLAR PANEL WB,FALSE,,,, ,,0,,Lowest Price,TRUE,,,Bill-to Address,GD-05%,Goods,85414300,Intrastate,Taxable,FALSE,FALSE,FALSE,0,FALSE,FALSE,Availment,0,0,FALSE,Registered,,0,,COM,,OSWAL PUMPS,0,OSWAL540MP144,2026-02-18T07:06:04.317Z,6e854f8f-3ea4-4432-abf2-24b814b56c61,3582122e-980c-f111-8ba2-0a94ef98bfef,2026-02-18T07:06:04.317Z,6e854f8f-3ea4-4432-abf2-24b814b56c61
